estados,Precio,land_area,build_area,bedrooms,bathrooms,half_bathrooms,garages,Publicacion,Pisos
BAJA CALIFORNIA SUR,3980000,999,274,2,2,0,0,10,1
BAJA CALIFORNIA SUR,2700000,252,220,4,4,0,0,54,1
BAJA CALIFORNIA SUR,540000,140,70,3,1,0,1,31,1
BAJA CALIFORNIA SUR,2380000,78,78,2,2,0,0,10,1
BAJA CALIFORNIA SUR,2636000,311,311,3,2,0,1,6,2
BAJA CALIFORNIA SUR,920000,200,130,3,2,0,0,5,1
BAJA CALIFORNIA SUR,6580000,725,205,2,2,0,0,6,1
BAJA CALIFORNIA SUR,1233000,132,127,3,2,0,1,5,1
BAJA CALIFORNIA SUR,1017000,109,95,2,2,0,1,12,1
BAJA CALIFORNIA SUR,711900,108,82,2,1,1,1,37,1
BAJA CALIFORNIA SUR,1145000,140,115,2,1,1,1,12,1
BAJA CALIFORNIA SUR,4700000,1479,224,2,2,0,0,6,2
BAJA CALIFORNIA SUR,15000000,696,488,5,6,0,6,19,1
BAJA CALIFORNIA SUR,10600000,1839,685,4,4,0,3,0,1
BAJA CALIFORNIA SUR,3580000,750,152,2,2,0,0,10,1
BAJA CALIFORNIA SUR,6499980,1738,155,2,2,0,0,5,1
BAJA CALIFORNIA SUR,1029000,148,95,2,2,0,1,12,1
BAJA CALIFORNIA SUR,2636000,311,311,3,2,0,0,6,2
BAJA CALIFORNIA SUR,1145000,140,115,2,1,0,1,14,1
BAJA CALIFORNIA SUR,1530000,140,111,3,2,1,0,39,1
BAJA CALIFORNIA SUR,19500000,554,524,4,3,0,0,10,1
BAJA CALIFORNIA SUR,2700000,330,219,3,2,1,0,10,1
BAJA CALIFORNIA SUR,1750000,160,145,2,2,1,2,12,1
BAJA CALIFORNIA SUR,6500000,750,100,2,2,0,0,10,2
BAJA CALIFORNIA SUR,2033000,220,181,2,1,0,0,51,1
BAJA CALIFORNIA SUR,890000,148,83,3,1,0,0,4,1
BAJA CALIFORNIA SUR,2636000,311,311,3,2,0,0,6,2
BAJA CALIFORNIA SUR,1017000,94,84,2,1,1,1,7,1
BAJA CALIFORNIA SUR,780000,140,65,2,1,0,2,5,1
BAJA CALIFORNIA SUR,1300000,830,201,2,1,0,0,4,1
BAJA CALIFORNIA SUR,3780000,753,160,2,2,0,1,10,1
BAJA CALIFORNIA SUR,880720,231,73,2,1,1,1,39,1
BAJA CALIFORNIA SUR,4580000,900,155,3,3,0,1,6,1
BAJA CALIFORNIA SUR,2200000,770,75,2,2,0,0,10,1
BAJA CALIFORNIA SUR,3600000,900,90,3,2,0,0,6,1
BAJA CALIFORNIA SUR,6580000,200,302,3,3,1,1,10,2
BAJA CALIFORNIA SUR,1154300,160,126,3,2,0,1,36,1
BAJA CALIFORNIA SUR,2400000,337,200,3,2,0,2,35,2
BAJA CALIFORNIA SUR,9940000,829,306,4,4,0,0,10,1
BAJA CALIFORNIA SUR,988000,94,84,2,1,1,1,5,1
BAJA CALIFORNIA SUR,1400000,164,164,2,2,0,0,4,1
BAJA CALIFORNIA SUR,2150000,600,313,4,3,1,4,4,1
BAJA CALIFORNIA SUR,25980000,1022,518,4,5,0,2,45,1
BAJA CALIFORNIA SUR,9980000,3957,333,2,2,0,0,10,2
BAJA CALIFORNIA SUR,1811000,58,84,2,1,1,1,37,1
BAJA CALIFORNIA SUR,2998000,1697,170,3,2,0,0,10,1
BAJA CALIFORNIA SUR,3100000,1250,175,2,2,1,0,6,1
BAJA CALIFORNIA SUR,2780000,250,250,3,3,0,2,6,1
BAJA CALIFORNIA SUR,2636000,311,311,3,2,0,0,6,2
BAJA CALIFORNIA SUR,2800000,501,171,3,1,0,0,5,1
BAJA CALIFORNIA SUR,13900000,296,121,3,3,0,0,12,1
BAJA CALIFORNIA SUR,12580000,1825,290,2,3,0,2,10,1
BAJA CALIFORNIA SUR,1940000,121,396,4,4,0,0,10,1
BAJA CALIFORNIA SUR,1274000,140,115,3,2,0,1,14,1
BAJA CALIFORNIA SUR,7380000,1980,302,2,3,0,2,10,1
BAJA CALIFORNIA SUR,1800000,217,222,3,4,0,1,20,1
BAJA CALIFORNIA SUR,5980000,555,270,4,3,1,0,6,1
BAJA CALIFORNIA SUR,2380000,2996,150,2,2,0,2,6,1
BAJA CALIFORNIA SUR,3380000,225,200,3,3,0,1,46,1
BAJA CALIFORNIA SUR,2980000,800,165,3,2,0,2,6,1
BAJA CALIFORNIA SUR,2254000,191,191,3,2,0,0,6,1
BAJA CALIFORNIA SUR,4980000,1000,250,3,2,0,0,4,1
BAJA CALIFORNIA SUR,5200000,500,400,3,2,1,0,10,1
BAJA CALIFORNIA SUR,2100000,120,134,3,3,0,1,45,1
BAJA CALIFORNIA SUR,2300000,140,225,5,2,1,0,5,1
BAJA CALIFORNIA SUR,2501000,153,85,3,2,0,1,5,1
BAJA CALIFORNIA SUR,1555000,147,118,2,1,1,1,5,1
BAJA CALIFORNIA SUR,1550000,330,118,2,3,0,3,31,1
BAJA CALIFORNIA SUR,1905000,172,146,3,2,0,1,5,1
BAJA CALIFORNIA SUR,2254000,191,191,3,2,0,0,6,1
BAJA CALIFORNIA SUR,3300000,1764,110,2,1,1,0,10,1
BAJA CALIFORNIA SUR,433620,140,56,2,2,0,0,11,1
BAJA CALIFORNIA SUR,762750,93,87,2,1,1,1,37,1
BAJA CALIFORNIA SUR,3360000,1311,120,2,1,0,0,6,1
BAJA CALIFORNIA SUR,1990000,155,154,3,2,1,0,4,1
BAJA CALIFORNIA SUR,1145000,140,115,2,1,0,1,12,1
BAJA CALIFORNIA SUR,5100000,694,283,4,4,0,0,10,1
BAJA CALIFORNIA SUR,3200000,235,185,2,2,1,0,10,1
BAJA CALIFORNIA SUR,1029000,140,99,2,2,0,1,12,1
BAJA CALIFORNIA SUR,3780000,362,362,2,2,0,0,4,1
BAJA CALIFORNIA SUR,1777000,200,177,3,2,0,1,5,1
BAJA CALIFORNIA SUR,14900000,1875,395,4,4,2,2,10,2
BAJA CALIFORNIA SUR,4805330,372,290,3,2,0,1,15,1
BAJA CALIFORNIA SUR,1390000,202,164,4,2,1,6,57,1
BAJA CALIFORNIA SUR,13600000,2741,503,4,4,1,0,5,1
BAJA CALIFORNIA SUR,2636000,311,311,3,2,0,0,6,2
BAJA CALIFORNIA SUR,940000,379,75,2,2,0,1,51,1
BAJA CALIFORNIA SUR,7700000,406,350,3,2,1,0,4,1
BAJA CALIFORNIA SUR,2180000,1280,159,2,2,0,0,4,1
BAJA CALIFORNIA SUR,2254000,191,191,3,2,0,1,6,1
BAJA CALIFORNIA SUR,1145000,140,115,2,1,1,1,12,1
BAJA CALIFORNIA SUR,3340000,1340,190,2,2,0,0,6,2
BAJA CALIFORNIA SUR,5780000,1882,225,2,2,1,0,10,1
BAJA CALIFORNIA SUR,1273000,157,198,2,2,0,0,55,1
BAJA CALIFORNIA SUR,3300000,337,300,4,4,0,0,10,1
BAJA CALIFORNIA SUR,8000000,1412,307,4,4,0,6,6,1
BAJA CALIFORNIA SUR,2980000,790,93,1,1,0,1,45,1
BAJA CALIFORNIA SUR,2780000,1173,81,2,1,0,0,10,1
BAJA CALIFORNIA SUR,2900000,193,193,3,2,0,0,6,1
BAJA CALIFORNIA SUR,675000,147,69,2,2,0,2,14,1
BAJA CALIFORNIA SUR,19800000,522,532,5,6,0,2,20,1
BAJA CALIFORNIA SUR,3500000,327,200,3,4,1,2,10,1
BAJA CALIFORNIA SUR,7780000,1000,380,3,2,1,2,6,2
BAJA CALIFORNIA SUR,626965,140,83,3,3,0,1,15,1
BAJA CALIFORNIA SUR,865000,125,90,2,1,1,1,10,1
BAJA CALIFORNIA SUR,733260,180,73,2,1,1,1,26,1
BAJA CALIFORNIA SUR,5600000,508,320,3,3,1,0,6,1
BAJA CALIFORNIA SUR,2720000,468,114,3,2,2,1,10,1
BAJA CALIFORNIA SUR,958000,101,90,2,1,1,1,5,1
BAJA CALIFORNIA SUR,1327000,160,126,3,2,0,1,7,1
BAJA CALIFORNIA SUR,5800000,1122,228,2,2,1,0,10,1
BAJA CALIFORNIA SUR,1145000,140,115,2,2,0,1,12,1
BAJA CALIFORNIA SUR,712526,59,94,3,3,0,1,15,1
BAJA CALIFORNIA SUR,9700000,3999,269,4,3,0,0,4,1
BAJA CALIFORNIA SUR,13749920,233,233,4,4,0,0,4,1
BAJA CALIFORNIA SUR,12492300,330,230,3,3,1,2,20,1
BAJA CALIFORNIA SUR,1632000,200,139,3,2,0,1,5,1
BAJA CALIFORNIA SUR,3200000,1307,100,2,1,1,0,10,1
BAJA CALIFORNIA SUR,4599980,1999,997,2,2,0,0,4,3
BAJA CALIFORNIA SUR,11937000,350,191,2,2,0,0,6,1
BAJA CALIFORNIA SUR,5600000,300,218,3,3,1,0,10,1
BAJA CALIFORNIA SUR,865000,131,90,2,1,1,1,10,1
BAJA CALIFORNIA SUR,3980000,180,80,2,1,0,0,5,1
BAJA CALIFORNIA SUR,11672000,350,191,2,2,0,0,6,1
BAJA CALIFORNIA SUR,2254000,191,191,3,3,0,0,6,1
BAJA CALIFORNIA SUR,14526000,400,311,3,2,0,0,6,2
BAJA CALIFORNIA SUR,1251000,239,95,2,1,1,1,7,1
BAJA CALIFORNIA SUR,5000000,312,149,2,2,0,0,10,2
BAJA CALIFORNIA SUR,4700000,120,120,2,2,0,0,10,1
BAJA CALIFORNIA SUR,877000,131,95,2,1,0,1,10,1
BAJA CALIFORNIA SUR,3800000,625,325,4,3,0,6,10,1
BAJA CALIFORNIA SUR,1254000,132,64,2,1,0,0,51,1
BAJA CALIFORNIA SUR,5276000,1552,586,7,7,0,2,45,1
BAJA CALIFORNIA SUR,5300000,120,120,2,2,0,0,10,1
BAJA CALIFORNIA SUR,1780000,1450,105,1,1,0,0,10,1
BAJA CALIFORNIA SUR,4400000,242,110,3,2,0,0,10,1
BAJA CALIFORNIA SUR,958000,94,84,2,1,1,1,5,1
BAJA CALIFORNIA SUR,2580000,269,225,3,2,2,1,6,2
BAJA CALIFORNIA SUR,5180000,856,110,3,3,0,0,10,1
BAJA CALIFORNIA SUR,4780000,1306,227,1,1,1,2,6,1
BAJA CALIFORNIA SUR,2254000,191,191,3,2,0,0,6,1
BAJA CALIFORNIA SUR,3398000,494,238,2,2,1,0,5,1
BAJA CALIFORNIA SUR,3980000,1664,343,3,3,0,0,10,1
BAJA CALIFORNIA SUR,3300000,101,182,3,3,1,5,19,2
BAJA CALIFORNIA SUR,4500000,675,194,2,2,0,0,10,1
BAJA CALIFORNIA SUR,17580000,380,280,5,6,0,0,6,1
BAJA CALIFORNIA SUR,1640000,294,106,3,3,0,0,4,1
BAJA CALIFORNIA SUR,6000000,120,120,2,2,0,0,10,1
BAJA CALIFORNIA SUR,420932,160,65,3,2,0,1,15,1
BAJA CALIFORNIA SUR,1498000,310,92,3,2,0,0,6,1
BAJA CALIFORNIA SUR,8100000,2000,250,3,3,1,0,10,2
BAJA CALIFORNIA SUR,990000,166,166,2,1,0,0,5,1
BAJA CALIFORNIA SUR,11760000,4000,551,3,3,0,1,10,2
BAJA CALIFORNIA SUR,6980000,720,195,3,2,0,0,10,1
BAJA CALIFORNIA SUR,1840000,181,702,2,2,0,0,6,1
BAJA CALIFORNIA SUR,16000000,820,668,5,4,0,0,10,1
BAJA CALIFORNIA SUR,1374245,365,158,3,3,0,1,15,1
BAJA CALIFORNIA SUR,6700000,271,220,4,1,0,0,6,1
BAJA CALIFORNIA SUR,2400000,750,120,2,2,0,0,35,1
BAJA CALIFORNIA SUR,1379000,162,118,2,1,1,1,10,1
BAJA CALIFORNIA SUR,11535000,350,191,2,2,0,0,6,1
BAJA CALIFORNIA SUR,7580000,306,290,3,3,1,2,6,2
BAJA CALIFORNIA SUR,3600000,2282,200,3,3,3,0,4,1
BAJA CALIFORNIA SUR,888000,140,98,2,1,1,1,10,1
BAJA CALIFORNIA SUR,4200000,487,487,3,3,0,2,6,2
BAJA CALIFORNIA SUR,680000,132,138,4,2,0,0,5,2
BAJA CALIFORNIA SUR,2254000,191,191,3,2,0,0,6,1
BAJA CALIFORNIA SUR,9540000,1090,1090,5,5,1,0,5,1
BAJA CALIFORNIA SUR,7980000,3000,650,3,3,1,0,4,1
BAJA CALIFORNIA SUR,3980000,1600,214,2,2,1,0,6,1
BAJA CALIFORNIA SUR,982000,160,88,2,1,1,1,5,1
BAJA CALIFORNIA SUR,11900000,280,280,3,3,0,2,47,1
BAJA CALIFORNIA SUR,5380000,398,340,4,3,1,0,10,1
BAJA CALIFORNIA SUR,1980000,2000,260,4,3,0,0,6,1
BAJA CALIFORNIA SUR,877000,93,87,2,1,1,1,10,1
BAJA CALIFORNIA SUR,3580000,930,90,3,2,0,2,6,2
BAJA CALIFORNIA SUR,19700000,990,278,4,3,0,0,4,1
BAJA CALIFORNIA SUR,3300000,345,345,4,3,1,0,6,2
BAJA CALIFORNIA SUR,2636000,311,311,3,2,0,0,6,2
BAJA CALIFORNIA SUR,2900000,139,118,2,3,0,1,45,1
BAJA CALIFORNIA SUR,1180000,139,139,4,3,0,1,6,2
BAJA CALIFORNIA SUR,12940000,1483,300,3,3,0,0,5,1
BAJA CALIFORNIA SUR,24000000,750,912,5,4,0,0,10,1
BAJA CALIFORNIA SUR,4500000,239,96,2,3,0,0,10,1
BAJA CALIFORNIA SUR,5500000,856,85,3,2,1,0,6,1
BAJA CALIFORNIA SUR,3300000,240,110,2,2,0,0,4,1
BAJA CALIFORNIA SUR,3380000,1600,104,1,1,1,0,6,1
BAJA CALIFORNIA SUR,4783000,450,198,3,3,1,0,4,1
BAJA CALIFORNIA SUR,5360000,848,177,2,2,1,0,6,2
BAJA CALIFORNIA SUR,6980000,1452,158,3,2,0,0,4,1
BAJA CALIFORNIA SUR,1145000,140,115,2,1,1,1,14,1
BAJA CALIFORNIA SUR,4700000,1600,318,3,2,0,0,10,1
BAJA CALIFORNIA SUR,1980000,190,70,2,1,0,0,10,1
BAJA CALIFORNIA SUR,1310000,189,189,2,2,0,1,43,2
BAJA CALIFORNIA SUR,3300000,406,237,3,2,0,0,10,1
BAJA CALIFORNIA SUR,5180000,229,219,2,2,0,0,10,1
BAJA CALIFORNIA SUR,2400000,1316,302,2,2,0,2,6,2
BAJA CALIFORNIA SUR,16920000,233,233,4,4,0,0,10,1
BAJA CALIFORNIA SUR,7700000,1900,436,3,3,0,0,10,1
BAJA CALIFORNIA SUR,3180000,277,220,4,3,0,0,10,1
BAJA CALIFORNIA SUR,2200000,248,94,2,2,0,0,6,1
BAJA CALIFORNIA SUR,31900000,1005,548,5,6,0,2,45,1
BAJA CALIFORNIA SUR,8700000,1729,450,4,4,1,1,10,2
BAJA CALIFORNIA SUR,10500000,351,172,2,2,1,0,0,1
BAJA CALIFORNIA SUR,4780000,927,234,2,2,0,0,10,1
BAJA CALIFORNIA SUR,6100000,725,205,2,2,0,1,10,1
BAJA CALIFORNIA SUR,8600000,280,245,4,3,0,2,5,1
BAJA CALIFORNIA SUR,7300000,600,252,5,3,1,0,6,1
BAJA CALIFORNIA SUR,5500000,450,421,4,3,1,0,10,2
BAJA CALIFORNIA SUR,6780000,1000,188,2,2,1,0,10,1
BAJA CALIFORNIA SUR,3600000,800,148,2,1,1,0,6,2
BAJA CALIFORNIA SUR,11900000,232,232,3,3,0,2,47,1
BAJA CALIFORNIA SUR,1085000,140,94,2,2,0,1,12,1
BAJA CALIFORNIA SUR,7980000,2699,360,4,4,1,0,10,2
BAJA CALIFORNIA SUR,2598000,777,110,2,2,0,0,10,1
BAJA CALIFORNIA SUR,3800000,225,200,3,2,0,1,46,1
BAJA CALIFORNIA SUR,809000,140,83,2,1,1,1,7,1
BAJA CALIFORNIA SUR,1950000,150,172,3,2,0,0,10,1
BAJA CALIFORNIA SUR,1048000,109,95,2,2,0,1,12,1
BAJA CALIFORNIA SUR,1990000,1830,60,2,1,0,0,10,1
BAJA CALIFORNIA SUR,1190000,140,111,3,2,1,2,29,2
BAJA CALIFORNIA SUR,9580000,289,100,2,3,1,0,4,1
BAJA CALIFORNIA SUR,7880000,464,450,3,3,1,2,5,2
BAJA CALIFORNIA SUR,6999980,1233,600,3,2,0,0,6,1
BAJA CALIFORNIA SUR,1990000,1677,88,2,2,0,0,4,1
BAJA CALIFORNIA SUR,3980000,892,85,2,2,0,0,10,2
BAJA CALIFORNIA SUR,1750000,550,100,1,2,0,0,6,1
BAJA CALIFORNIA SUR,680000,276,276,2,2,0,0,5,1
BAJA CALIFORNIA SUR,5580000,1768,140,1,1,1,0,10,1
BAJA CALIFORNIA SUR,7900000,1802,353,4,3,0,0,10,1
BAJA CALIFORNIA SUR,24000000,2063,400,5,4,1,0,5,1
BAJA CALIFORNIA SUR,2100000,300,300,3,2,1,2,10,3
BAJA CALIFORNIA SUR,3500000,1243,183,2,3,0,2,35,1
BAJA CALIFORNIA SUR,5780000,1297,176,2,2,1,1,0,2
BAJA CALIFORNIA SUR,4360000,1507,194,2,2,0,0,6,1
BAJA CALIFORNIA SUR,5940000,1205,178,4,2,0,0,6,1
BAJA CALIFORNIA SUR,1080000,270,94,2,2,0,2,31,1
BAJA CALIFORNIA SUR,800000,140,76,2,2,0,2,20,1
BAJA CALIFORNIA SUR,7700000,2000,280,4,2,1,1,10,1
BAJA CALIFORNIA SUR,3580000,250,225,4,3,0,2,45,1
BAJA CALIFORNIA SUR,11580000,1658,500,3,3,0,3,45,1
BAJA CALIFORNIA SUR,890000,140,84,2,2,1,2,5,2
BAJA CALIFORNIA SUR,2980000,1416,146,2,2,0,0,10,1
BAJA CALIFORNIA SUR,2636000,311,311,3,2,0,0,6,2
BAJA CALIFORNIA SUR,3300000,181,90,2,2,0,1,10,1
BAJA CALIFORNIA SUR,8980000,3549,111,1,1,0,2,45,1
BAJA CALIFORNIA SUR,4970000,1094,242,2,2,0,1,6,1
BAJA CALIFORNIA SUR,1145000,140,115,2,1,1,1,12,1
BAJA CALIFORNIA SUR,7780000,980,200,3,2,1,2,6,1
BAJA CALIFORNIA SUR,13980000,289,289,2,2,0,0,6,1
BAJA CALIFORNIA SUR,5580000,1787,140,2,1,1,1,10,2
BAJA CALIFORNIA SUR,2980000,243,243,3,2,0,0,6,1
BAJA CALIFORNIA SUR,3990000,300,240,3,3,0,2,10,1
BAJA CALIFORNIA SUR,955000,198,122,4,2,1,0,57,1
BAJA CALIFORNIA SUR,7300000,324,324,3,2,1,0,6,1
BAJA CALIFORNIA SUR,2380000,2000,80,1,1,0,0,10,1
BAJA CALIFORNIA SUR,1780000,247,247,1,1,1,1,6,1
BAJA CALIFORNIA SUR,14967120,112,112,2,2,0,0,10,1
BAJA CALIFORNIA SUR,7180000,1000,198,3,3,0,1,6,1
BAJA CALIFORNIA SUR,4600000,722,190,2,2,1,0,4,1
BAJA CALIFORNIA SUR,2636000,311,311,3,2,0,0,6,2
BAJA CALIFORNIA SUR,4980000,3525,92,1,2,0,0,4,1
BAJA CALIFORNIA SUR,450000,76,76,3,1,0,1,0,1
BAJA CALIFORNIA SUR,822000,123,89,3,2,0,2,46,1
BAJA CALIFORNIA SUR,30000000,671,411,4,5,0,2,45,1
BAJA CALIFORNIA SUR,5300000,1187,140,2,2,1,2,10,1
BAJA CALIFORNIA SUR,1905000,172,146,3,2,0,1,15,1
BAJA CALIFORNIA SUR,3100000,297,135,2,1,0,1,0,1
BAJA CALIFORNIA SUR,2770000,162,162,3,3,0,2,46,1
BAJA CALIFORNIA SUR,6580000,2234,270,2,2,1,1,6,2
BAJA CALIFORNIA SUR,3220000,802,280,2,2,1,0,10,2
BAJA CALIFORNIA SUR,3998000,469,183,2,2,1,0,10,1
BAJA CALIFORNIA SUR,1975000,140,169,3,2,1,2,6,1
BAJA CALIFORNIA SUR,11980000,2481,401,4,4,0,2,5,2
BAJA CALIFORNIA SUR,5300000,595,240,3,2,0,0,10,2
BAJA CALIFORNIA SUR,13680080,3055,276,3,2,0,2,5,1
BAJA CALIFORNIA SUR,1990000,150,164,3,3,1,0,6,1
BAJA CALIFORNIA SUR,5760000,848,269,2,2,0,0,4,1
BAJA CALIFORNIA SUR,3500000,800,800,3,0,0,0,44,1
BAJA CALIFORNIA SUR,11900000,3083,917,2,2,0,1,10,1
BAJA CALIFORNIA SUR,5300000,595,160,2,2,0,0,10,1
BAJA CALIFORNIA SUR,17980000,1745,590,4,4,0,0,5,1
BAJA CALIFORNIA SUR,1780000,105,65,1,1,0,0,6,1
BAJA CALIFORNIA SUR,843348,160,84,3,3,0,1,15,1
BAJA CALIFORNIA SUR,1800000,216,160,3,2,1,0,6,1
BAJA CALIFORNIA SUR,3580000,302,202,3,2,0,2,4,1
BAJA CALIFORNIA SUR,1600000,400,170,4,3,1,5,29,1
BAJA CALIFORNIA SUR,454707,140,60,2,2,0,0,15,1
BAJA CALIFORNIA SUR,3100000,1037,120,2,1,0,0,45,1
BAJA CALIFORNIA SUR,7740000,250,227,3,3,0,0,4,1
BAJA CALIFORNIA SUR,5980000,1501,312,4,4,1,0,6,1
BAJA CALIFORNIA SUR,15900000,1825,290,2,3,0,0,5,1
BAJA CALIFORNIA SUR,3800000,252,180,3,2,1,2,12,2
BAJA CALIFORNIA SUR,13980000,4000,394,3,3,0,0,4,1
BAJA CALIFORNIA SUR,870000,140,80,2,1,1,0,4,1
BAJA CALIFORNIA SUR,520000,147,63,2,1,0,2,10,1
BAJA CALIFORNIA SUR,6000000,120,120,2,2,0,0,10,1
BAJA CALIFORNIA SUR,8500000,1405,279,6,6,0,0,5,1
BAJA CALIFORNIA SUR,4400000,666,311,5,5,5,5,6,2
BAJA CALIFORNIA SUR,8780000,156,247,2,2,1,0,4,1
BAJA CALIFORNIA SUR,818000,108,82,2,1,1,1,7,1
BAJA CALIFORNIA SUR,832200,200,200,2,2,0,2,43,1
BAJA CALIFORNIA SUR,11580000,1658,500,3,3,0,2,5,2
BAJA CALIFORNIA SUR,1935000,500,150,3,2,0,2,6,1
BAJA CALIFORNIA SUR,3380000,700,151,4,2,0,0,6,1
BAJA CALIFORNIA SUR,3300000,242,242,4,2,0,0,10,1
BAJA CALIFORNIA SUR,1980000,550,115,1,1,1,0,10,1
BAJA CALIFORNIA SUR,565000,92,52,2,1,1,2,31,1
BAJA CALIFORNIA SUR,4500000,1011,176,2,2,0,0,4,1
BAJA CALIFORNIA SUR,1780000,294,113,3,3,0,0,4,1
BAJA CALIFORNIA SUR,2636000,311,311,3,2,0,0,6,2
BAJA CALIFORNIA SUR,9900000,3998,167,2,2,0,0,10,1
BAJA CALIFORNIA SUR,7380000,160,150,3,2,0,0,10,1
BAJA CALIFORNIA SUR,1017000,160,88,2,1,1,1,7,1
BAJA CALIFORNIA SUR,5200000,2450,185,2,2,0,2,45,1
BAJA CALIFORNIA SUR,8000000,697,999,5,5,1,0,10,1
BAJA CALIFORNIA SUR,2700000,605,180,2,2,0,0,4,1
BAJA CALIFORNIA SUR,1150000,120,177,3,2,1,0,39,1
BAJA CALIFORNIA SUR,3420000,1600,104,1,1,1,0,0,1
BAJA CALIFORNIA SUR,3500000,337,464,4,3,1,0,10,1
BAJA CALIFORNIA SUR,1012000,231,73,2,1,1,1,7,1
BAJA CALIFORNIA SUR,2800000,170,131,2,2,0,1,6,1
BAJA CALIFORNIA SUR,1980000,397,125,3,2,1,0,4,1
BAJA CALIFORNIA SUR,1900000,900,75,1,1,1,2,6,2
BAJA CALIFORNIA SUR,1145000,140,115,2,2,0,1,12,1
BAJA CALIFORNIA SUR,1450000,196,169,4,2,1,2,31,1
BAJA CALIFORNIA SUR,853000,110,81,2,1,1,1,10,1
BAJA CALIFORNIA SUR,5220000,982,167,7,5,0,4,6,1
BAJA CALIFORNIA SUR,1052000,148,94,2,2,0,1,12,1
BAJA CALIFORNIA SUR,2250000,600,313,4,3,1,4,10,1
BAJA CALIFORNIA SUR,10500000,789,306,3,4,0,1,5,1
BAJA CALIFORNIA SUR,802000,160,83,2,1,1,1,7,1
BAJA CALIFORNIA SUR,6780000,500,247,3,4,0,3,20,1
BAJA CALIFORNIA SUR,600000,140,53,2,1,0,2,31,1
BAJA CALIFORNIA SUR,3780000,144,110,2,2,1,0,6,1
BAJA CALIFORNIA SUR,640000,160,74,2,1,0,0,4,1
BAJA CALIFORNIA SUR,3370000,1171,275,3,2,1,0,6,1
BAJA CALIFORNIA SUR,3300000,900,180,2,2,1,0,6,2
BAJA CALIFORNIA SUR,5940000,287,185,3,2,0,0,12,1
BAJA CALIFORNIA SUR,3999000,1576,171,3,2,0,0,10,1
BAJA CALIFORNIA SUR,1423000,240,181,3,2,1,2,4,1
BAJA CALIFORNIA SUR,3960000,1243,135,2,2,0,0,10,1
BAJA CALIFORNIA SUR,4300000,792,110,2,2,0,0,6,2
BAJA CALIFORNIA SUR,13900000,617,336,3,4,0,2,45,1
BAJA CALIFORNIA SUR,2580000,206,204,3,2,1,2,30,1
BAJA CALIFORNIA SUR,1900000,2368,110,2,1,0,0,45,1
BAJA CALIFORNIA SUR,21400000,1115,322,3,3,1,2,5,1
BAJA CALIFORNIA SUR,12780000,482,302,4,4,0,3,0,1
BAJA CALIFORNIA SUR,5180000,1306,226,2,2,0,2,46,1
BAJA CALIFORNIA SUR,5523000,372,290,3,2,0,1,5,1
BAJA CALIFORNIA SUR,7900000,1920,547,3,3,0,0,10,1
BAJA CALIFORNIA SUR,5317000,428,355,4,4,0,2,27,1
BAJA CALIFORNIA SUR,923000,160,106,2,1,1,1,12,1
BAJA CALIFORNIA SUR,6450000,502,389,4,4,1,0,6,1
BAJA CALIFORNIA SUR,9980000,851,359,4,5,0,0,10,1
BAJA CALIFORNIA SUR,1780000,801,93,1,1,0,1,10,1
BAJA CALIFORNIA SUR,5980000,1819,186,1,1,0,2,46,1
BAJA CALIFORNIA SUR,4498000,1156,115,2,2,0,0,10,1
BAJA CALIFORNIA SUR,1255000,146,122,3,1,1,2,4,1
BAJA CALIFORNIA SUR,3980000,221,268,3,2,1,0,10,1
BAJA CALIFORNIA SUR,2636000,311,311,3,2,0,0,6,2
BAJA CALIFORNIA SUR,2636000,311,311,3,2,0,0,6,2
BAJA CALIFORNIA SUR,703760,83,140,2,1,1,1,39,1
BAJA CALIFORNIA SUR,976000,140,120,2,1,1,1,5,1
BAJA CALIFORNIA SUR,13000000,3016,260,3,2,1,0,10,1
BAJA CALIFORNIA SUR,1850000,300,146,3,2,1,4,29,1
BAJA CALIFORNIA SUR,2380000,555,74,1,1,0,0,10,1
BAJA CALIFORNIA SUR,2800000,918,137,2,2,0,1,6,1
BAJA CALIFORNIA SUR,2345000,304,167,3,3,1,4,31,2
BAJA CALIFORNIA SUR,1700000,830,60,2,1,0,2,6,2
BAJA CALIFORNIA SUR,17900000,3031,489,4,3,0,0,5,1
BAJA CALIFORNIA SUR,4400000,210,196,3,2,1,1,10,1
CAMPECHE,1400000,90,141,3,2,1,1,12,2
CAMPECHE,815000,180,80,2,2,0,0,0,1
CAMPECHE,1350000,91,86,3,1,1,1,13,2
CAMPECHE,5800000,705,317,3,3,1,0,6,1
CAMPECHE,1150000,110,60,1,1,0,1,39,1
CAMPECHE,2730000,200,260,3,3,0,2,18,1
CAMPECHE,421121,87,87,1,1,0,0,37,1
CAMPECHE,2950000,600,233,4,3,0,6,0,1
CAMPECHE,1500000,166,160,4,2,0,0,4,1
CAMPECHE,635018,257,230,2,1,0,1,19,1
CAMPECHE,1900000,141,240,1,2,0,2,55,1
CAMPECHE,1850000,160,320,3,2,0,1,0,2
CAMPECHE,5800000,705,317,3,3,1,0,26,1
CAMPECHE,2200000,150,104,2,2,0,2,59,1
CAMPECHE,1800000,220,200,3,2,0,2,6,1
CAMPECHE,2400000,266,300,5,2,0,2,0,2
CAMPECHE,617103,181,225,2,1,0,0,26,1
CAMPECHE,778030,200,148,3,4,0,2,11,1
